county,Year,Average Yearly Wage,Employment,Labor Force,Population,Single Family Home
Nassau,12/31/2028,48674.32048,44778.0098,48763.10321,110514.6056,230327.2721
Nassau,12/31/2029,49082.54578,45494.97474,49893.2366,112849.3065,232150.0483
Nassau,12/31/2030,49828.31167,86249.11549,50850.40497,115418.5923,235921.8515
Okaloosa,12/31/2001,27245.87602,86369.52377,90210.31242,180744.1751,239609.7122
Okaloosa,12/31/2002,28238.09566,86850.299,90204.82041,180940.347,243212.9754
Okaloosa,12/31/2003,29682.71755,87413.88207,90639.73626,182484.7387,245035.7516
Okaloosa,12/31/2004,31398.44875,87174.09081,91764.56112,185738.2693,248807.5548
Okaloosa,12/31/2005,31938.42765,87294.49228,91318.83345,184587.3275,252495.4155
Okaloosa,12/31/2006,32929.98862,87775.07591,91311.58551,184779.4364,155920.2055
Okaloosa,12/31/2007,34371.75734,88338.46684,91744.00111,186315.9639,159014.0534
Okaloosa,12/31/2008,36083.24018,88098.48397,92865.71352,189556.0534,162547.1783
Okaloosa,12/31/2009,36559.98719,88218.70063,92414.88263,188391.546,159665.1074
Okaloosa,12/31/2010,37488.07832,88699.28424,92403.13905,188574.1521,162317.7866
Okaloosa,12/31/2011,38868.50307,89262.67517,92831.80332,190104.9782,165411.6344
Okaloosa,12/31/2012,40519.86126,89022.69231,93950.36047,193344.906,168944.7593
Okaloosa,12/31/2013,40995.64314,89142.90898,93498.60697,192180.6381,166062.6885
Okaloosa,12/31/2014,41923.66564,89623.49261,93486.86339,192363.484,168715.3676
Okaloosa,12/31/2015,43304.58544,90186.88354,93915.52766,193894.5498,171809.2155
Okaloosa,12/31/2016,44956.58963,89946.90068,95034.08482,197134.7179,175342.3404
Okaloosa,12/31/2017,45434.54604,90067.11734,94582.33132,195970.4501,172460.2695
Okaloosa,12/31/2018,46364.74306,90547.70097,94570.58774,196153.296,175112.9486
Okaloosa,12/31/2019,47747.34234,91111.0919,94999.25201,197684.3618,178206.7965
Okaloosa,12/31/2020,49400.88101,90871.10904,96117.80916,200924.5299,181739.9478
Okaloosa,12/31/2021,49878.83742,90991.3257,95666.05567,199760.2622,178857.9035
Okaloosa,12/31/2022,50809.03444,91471.90933,95654.31209,199943.1081,181510.6091
Okaloosa,12/31/2023,52191.63373,92035.30026,96082.97636,201474.1739,184604.4834
Okaloosa,12/31/2024,53845.1724,91795.3174,97201.53351,204714.342,188137.6347
Okaloosa,12/31/2025,54323.12881,91915.53406,96749.78001,203550.0742,185255.5904
Okaloosa,12/31/2026,55253.32583,92396.11769,96738.03643,203732.9201,187908.296
Okaloosa,12/31/2027,56635.92511,92959.50862,97166.7007,205263.9859,191002.1703
Okaloosa,12/31/2028,58289.46378,92719.52576,98285.25785,208504.154,194535.3217
Okaloosa,12/31/2029,58767.42019,92839.74242,97833.50436,207339.8863,191653.2773
Okaloosa,12/31/2030,59697.61721,15319.91128,97821.76078,207522.7322,194305.9829
Okeechobee,12/31/2001,24866.34348,15406.26763,15857.52886,36151.3533,197399.8572
Okeechobee,12/31/2002,25427.01407,15348.38103,16113.06181,36582.02184,200933.0086
Okeechobee,12/31/2003,25688.00161,15488.22172,16140.30752,37162.92242,198050.9642
Okeechobee,12/31/2004,27055.09678,15718.86165,16583.25215,37845.50185,200703.6698
Okeechobee,12/31/2005,27915.913,15805.06743,17067.27757,38125.02915,203797.5441
Okeechobee,12/31/2006,28476.5836,15746.52369,17322.71921,38556.95834,182331.9772
Okeechobee,12/31/2007,28737.57114,15885.20375,17349.43725,39139.11957,188082.9482
Okeechobee,12/31/2008,30104.66631,16114.47046,17700.92427,39822.96311,194116.805
Okeechobee,12/31/2009,30965.48253,16199.4382,18093.54284,39735.76975,189760.9539
Okeechobee,12/31/2010,31526.61696,16140.163,18042.09498,39799.60554,195225.8749
Okeechobee,12/31/2011,31788.63916,16278.61127,17762.02519,39852.01065,200976.8459
Okeechobee,12/31/2012,33157.2533,16507.86259,17896.72211,40004.64668,207010.7027
Okeechobee,12/31/2013,34020.6411,16592.83034,18047.66034,39759.8203,202654.8516
Okeechobee,12/31/2014,34584.91373,16533.55513,17970.00397,39827.90926,208119.7727
Okeechobee,12/31/2015,34850.10659,16672.0034,17663.94387,40229.26838,213870.7437
Okeechobee,12/31/2016,36221.68781,16901.25254,17772.6045,40777.98577,219904.6005
Okeechobee,12/31/2017,37087.12282,16986.2181,17923.11078,40924.01677,215548.7494
Okeechobee,12/31/2018,37652.41221,16926.94071,17845.12459,41221.18901,221013.6704
Okeechobee,12/31/2019,37918.01855,17065.38679,17538.85116,41668.59329,226764.6417
Okeechobee,12/31/2020,39289.74516,17294.63593,17647.36289,42217.31069,232798.4988
Okeechobee,12/31/2021,40155.18018,17379.60149,17797.86918,42363.34168,228442.6479
Okeechobee,12/31/2022,40720.46957,17320.3241,17719.88298,42660.51393,233907.5693
Okeechobee,12/31/2023,40986.0759,17458.77018,17413.60955,43107.91821,239658.5406
Okeechobee,12/31/2024,42357.80252,17688.01932,17522.12129,43656.6356,245692.3976
Okeechobee,12/31/2025,43223.23753,17772.98488,17672.62757,43802.6666,241336.5468
Okeechobee,12/31/2026,43788.52693,17713.70749,17594.64138,44099.83884,246801.4682
Okeechobee,12/31/2027,44054.13326,17852.15358,17288.36795,44547.24312,252552.4394
Okeechobee,12/31/2028,45425.85988,18081.40272,17396.87968,45095.96052,258586.2965
Okeechobee,12/31/2029,46291.29489,18166.36827,17547.38596,45241.99151,254230.4457
Okeechobee,12/31/2030,46856.58428,469565.8165,17469.39977,45539.16376,259695.367
Orange,12/31/2001,32409.42933,487889.8201,498734.555,928331.9368,265446.3383
Orange,12/31/2002,33461.67504,502482.1287,515040.0406,956760.1187,271480.1954
Orange,12/31/2003,34888.4373,498978.9049,527992.3212,985266.544,267124.3446
Orange,12/31/2004,36885.74423,521028.2107,534761.9832,1013657.422,272589.2659
Orange,12/31/2005,37563.21256,539352.2142,554417.0552,1045130.536,278340.2372
Orange,12/31/2006,38615.17659,553944.5229,570722.5408,1076812.597,176604.6399
Orange,12/31/2007,39626.0193,550441.2991,583671.7466,1105515.705,180725.5722
Orange,12/31/2008,40965.43425,572497.8873,590428.6198,1110123.764,185213.4634
Orange,12/31/2009,40986.79485,590837.5549,610069.856,1117834.929,179620.4169
Orange,12/31/2010,41382.93282,605451.5771,626361.5033,1138746.562,183371.3548
Orange,12/31/2011,42153.58735,601976.1799,639299.9319,1159733.385,187492.2871
Orange,12/31/2012,43493.06525,624060.1582,646055.7041,1177324.492,191980.1784
Orange,12/31/2013,43517.39411,642419.801,665696.9209,1202341.05,186387.132
Orange,12/31/2014,44287.92802,657047.749,681988.5512,1227567.999,190138.0699
Orange,12/31/2015,45435.51278,653580.2622,694926.9765,1252891.212,194259.0022
Orange,12/31/2016,47153.20326,675665.2073,701682.7452,1280593.583,198746.8934
Orange,12/31/2017,48548.78874,694024.8502,721322.8925,1315004.672,193153.847
Orange,12/31/2018,50319.15158,708652.7982,737613.4534,1349624.709,196904.7849
Orange,12/31/2019,52464.03099,705185.3114,750550.8093,1384319.936,201025.7172
Orange,12/31/2020,55181.42251,727270.2565,757305.5057,1415656.838,205513.6085
Orange,12/31/2021,56577.00799,745629.8994,776945.653,1450067.927,199920.5621
Orange,12/31/2022,58347.37083,760257.8474,793236.2139,1484687.963,203671.5001
Orange,12/31/2023,60492.25024,756790.3606,806173.5697,1519383.19,207792.4325
Orange,12/31/2024,63209.64175,778875.3057,812928.2661,1550720.093,212280.3239
Orange,12/31/2025,64605.22723,797234.9485,832568.4134,1585131.182,206687.2776
Orange,12/31/2026,66375.59008,811862.8966,848858.9743,1619751.218,210438.2156
Orange,12/31/2027,68520.46949,808395.4097,861796.3302,1654446.445,214559.148
Orange,12/31/2028,71237.861,830480.3549,868551.0266,1685783.347,219047.0394
Orange,12/31/2029,72633.44648,848839.9977,888191.1739,1720194.436,213453.993
Orange,12/31/2030,74403.80933,90099.40007,904481.7348,1754814.473,217204.931
Osceola,12/31/2001,25011.49059,95453.38778,95969.30044,192601.2973,221325.8635
Osceola,12/31/2002,26002.12368,100581.4571,100688.1649,200805.3534,225813.7548
Osceola,12/31/2003,27137.65224,101715.5377,105721.8608,212765.0929,220220.7085
Osceola,12/31/2004,28423.35455,107294.26,110457.2188,223856.0795,223971.6465
Osceola,12/31/2005,29268.87411,112648.2477,114861.3733,228304.8982,228092.579
Osceola,12/31/2006,30259.5072,117776.3169,119579.5324,236505.7191,222743.9577
Osceola,12/31/2007,31394.37833,118910.3976,124607.094,248455.4502,230241.2108
Osceola,12/31/2008,32112.57198,124489.1198,129336.008,259533.3925,237850.4324
Osceola,12/31/2009,32391.81195,129843.1075,133733.6506,263969.1793,234499.3339
Osceola,12/31/2010,32816.16546,134971.2216,138445.9934,272160.2034,241881.1991
Osceola,12/31/2011,33385.41443,136105.6868,143473.1676,284106.9109,249378.4522
Osceola,12/31/2012,34103.44481,141685.2229,148201.9861,295184.8461,256987.6738
Osceola,12/31/2013,34384.67274,147042.8117,152599.709,299627.5762,253636.5753
Osceola,12/31/2014,34866.50223,152174.4822,157315.0441,307838.7293,261018.4404
Osceola,12/31/2015,35493.48199,153312.1739,162349.777,320816.9212,268515.6935
Osceola,12/31/2016,36269.51357,158894.4973,167087.5288,332944.3799,276124.9151
Osceola,12/31/2017,37121.55491,164252.0862,171494.0705,338431.2628,272773.8166
Osceola,12/31/2018,38118.70979,169383.7567,176215.3223,347673.383,280155.6818
Osceola,12/31/2019,39260.76014,170521.4484,181251.4054,360671.1867,287652.9348
Osceola,12/31/2020,40553.0021,176103.7718,185989.1572,372803.0815,295262.1565
Osceola,12/31/2021,41405.04344,181461.3607,190395.699,378289.9644,291911.0579
Osceola,12/31/2022,42402.19832,186593.0312,195116.9507,387532.0847,299292.9231
Osceola,12/31/2023,43544.24867,187730.7229,200153.0339,400529.8884,306790.1762
Osceola,12/31/2024,44836.49062,193313.0463,204890.7857,412661.7832,314399.3978
Osceola,12/31/2025,45688.53197,198670.6352,209297.3274,418148.6661,311048.2993
Osceola,12/31/2026,46685.68684,203802.3057,214018.5792,427390.7863,318430.1645
Osceola,12/31/2027,47827.73719,204939.9974,219054.6623,440388.59,325927.4176
Osceola,12/31/2028,49119.97915,210522.3208,223792.4142,452520.4848,333536.6392
Osceola,12/31/2029,49972.02049,215879.9097,228198.9559,458007.3677,330185.5407
Osceola,12/31/2030,50969.17537,538398.4199,232920.2076,467249.488,337567.4058
Palm Beach,12/31/2001,35760.4692,548655.7346,571627.326,1154464,345064.6589
Palm Beach,12/31/2002,36717.08706,557863.7168,581170.3804,1183197,352673.8805
Palm Beach,12/31/2003,37986.67196,552420.9136,590310.2044,1211448,349322.782
Palm Beach,12/31/2004,39750.0575,563722.0066,592324.5064,1242270,356704.6472
Palm Beach,12/31/2005,40393.80121,573979.3212,602261.667,1265900,364201.9003
Palm Beach,12/31/2006,41350.39961,583187.3034,611792.1741,1287987,140694.7281
Palm Beach,12/31/2007,42618.46008,577744.5002,620919.4509,1295033,143595.2176
Palm Beach,12/31/2008,44242.59229,589054.5518,622921.1709,1294654,146664.5285
Palm Beach,12/31/2009,44746.54298,599323.9671,632845.7845,1287344,145991.2365
Palm Beach,12/31/2010,45563.36781,612599.8979,642391.4283,1320134,148721.7519
Palm Beach,12/31/2011,46693.15969,611298.009,654414.7194,1325758,151622.2413
Palm Beach,12/31/2012,48316.36921,626745.2069,659329.837,1335415,154691.5523
Palm Beach,12/31/2013,48820.32733,641149.4521,672178.0031,1345652,154018.2603
Palm Beach,12/31/2014,49637.9195,654504.3648,684632.0648,1360238,156748.7756
Palm Beach,12/31/2015,50768.48016,653219.8537,696682.8958,1378417,159649.265
Palm Beach,12/31/2016,52394.28635,668667.8773,701616.1791,1391741,162718.576
Palm Beach,12/31/2017,53767.36408,683072.1225,711621.1526,1414144,162045.2851
Palm Beach,12/31/2018,55453.31596,696427.0352,721232.0208,1433417,164775.8017
Palm Beach,12/31/2019,57452.23489,695142.5241,730439.6587,1447857,167676.2923
Palm Beach,12/31/2020,59946.95263,710590.5477,732521.9597,1466494,170745.6045
Palm Beach,12/31/2021,61320.03036,724994.7929,742526.9333,1488897,170072.3137
Palm Beach,12/31/2022,63005.98224,738349.7056,752137.8015,1508170,172802.8303
Palm Beach,12/31/2023,65004.90117,737065.1945,761345.4394,1522610,175703.3209
Palm Beach,12/31/2024,67499.61891,752513.2181,763427.7404,1541247,178772.6331
Palm Beach,12/31/2025,68872.69664,766917.4633,773432.7139,1563650,178099.3423
Palm Beach,12/31/2026,70558.64852,780272.376,783043.5822,1582923,180829.8589
Palm Beach,12/31/2027,72557.56745,778987.8649,792251.22,1597363,183730.3495
Palm Beach,12/31/2028,75052.28519,794435.8885,794333.5211,1616000,186799.6617
Palm Beach,12/31/2029,76425.36292,808840.1337,804338.4946,1638403,186126.3709
Palm Beach,12/31/2030,78111.3148,148654.1717,813949.3629,1657676,188856.8875
Pasco,12/31/2001,24598.45321,153434.2995,153710.8891,349166.1714,191757.3781
Pasco,12/31/2002,25715.52175,158852.6483,160212.3686,363805.5237,194826.6903
Pasco,12/31/2003,27250.16836,160723.0807,166751.3307,379150.5807,194153.3995
Pasco,12/31/2004,28881.56351,164863.6328,172498.2233,391864.3043,196883.9161
Pasco,12/31/2005,29580.88279,169643.7606,178958.7138,405788.3284,199784.4067
Pasco,12/31/2006,30697.57453,175062.1094,185460.1933,420427.6903,147317.7008
Pasco,12/31/2007,31679.65036,176932.5417,191993.2962,431585.9402,151702.3565
Pasco,12/31/2008,32512.98256,181073.0938,195087.5202,438992.9077,156406.281
Pasco,12/31/2009,32416.16613,185853.3111,198421.8282,447624.6611,157178.4404
Pasco,12/31/2010,32737.09895,191278.0355,201797.1178,456971.7532,161242.6431
Pasco,12/31/2011,33475.60985,193158.2486,205209.3388,464266.4465,165627.2988
Pasco,12/31/2012,34308.68811,197313.5981,207820.9239,468906.1134,170331.2233
Pasco,12/31/2013,34511.21049,202112.0699,211154.6734,474778.1377,171103.3827
Pasco,12/31/2014,35132.7573,207550.5456,214532.4748,481365.577,175167.5854
Pasco,12/31/2015,36171.88642,209443.4306,219174.7707,488675.0605,179552.241
Pasco,12/31/2016,37306.40849,213606.3739,223020.1826,495885.301,184256.1655
Pasco,12/31/2017,38280.0058,218408.8929,227584.4612,506206.2776,185028.3249
Pasco,12/31/2018,39671.35236,223849.6329,232189.7288,517242.591,189092.5315
Pasco,12/31/2019,41480.27701,225742.5179,236832.479,528984.6074,193477.1911
Pasco,12/31/2020,43386.70163,229905.4612,240677.9646,538085.4147,198181.1195
Pasco,12/31/2021,44360.29894,234707.9802,245242.2433,548406.3912,198953.2828
Pasco,12/31/2022,45751.6455,240148.7202,249847.5109,559442.7047,203017.4894
Pasco,12/31/2023,47560.57015,242041.6052,254490.2611,571184.7211,207402.1489
Pasco,12/31/2024,49466.99477,246204.5485,258335.7466,580285.5283,212106.0773
Pasco,12/31/2025,50440.59209,251007.0675,262900.0253,590606.5049,212878.2406
Pasco,12/31/2026,51831.93865,256447.8075,267505.2929,601642.8184,216942.4472
Pasco,12/31/2027,53640.86329,258340.6925,272148.0431,613384.8348,221327.1068
Pasco,12/31/2028,55547.28792,262503.6358,275993.5286,622485.642,226031.0351
Pasco,12/31/2029,56520.88523,267306.1548,280557.8073,632806.6186,226803.1984
Pasco,12/31/2030,57912.23179,444986.0309,285163.0749,643842.9321,230867.405
Pinellas,12/31/2001,31289.59052,443282.6812,469452.7216,929208,235252.0646
Pinellas,12/31/2002,32177.49119,440492.878,466233.5337,933994,239955.993
Pinellas,12/31/2003,33462.55259,433236.2793,463176.4398,939864,240728.1563
Pinellas,12/31/2004,35129.63745,432616.7329,460307.4591,943640,244792.3629
Pinellas,12/31/2005,35620.22276,430913.3831,456916.934,947744,249177.0224
Pinellas,12/31/2006,36508.17938,428123.5799,453697.8635,948102,125962.8565
Pinellas,12/31/2007,37793.29673,420867.0178,450651.151,944199,129157.0154
Pinellas,12/31/2008,39460.43458,420266.0836,447804.4435,938461,132609.6893
Pinellas,12/31/2009,39951.01614,418600.179,451231.9875,931113,132144.8511
Pinellas,12/31/2010,40838.74377,424278.7244,455067.3105,916542,135079.3219
Pinellas,12/31/2011,41995.96894,425519.0008,459064.7276,918496,138273.4808
Pinellas,12/31/2012,43529.2351,433373.1139,463264.5993,920381,141726.1546
Pinellas,12/31/2013,43886.24445,440143.4237,466922.0251,926610,141261.3165
Pinellas,12/31/2014,44640.62511,445827.2802,470733.211,933258,144195.7873
Pinellas,12/31/2015,45792.1665,447067.5567,474706.021,944971,147389.9462
Pinellas,12/31/2016,47325.36522,454921.6694,478879.2477,954569,150842.62
Pinellas,12/31/2017,48294.44176,461691.9789,480979.719,962003,150377.7819
Pinellas,12/31/2018,49660.88962,467375.8349,483251.5295,970532,153312.2526
Pinellas,12/31/2019,51424.4982,468616.1109,485685.4341,978045,156506.4116
Pinellas,12/31/2020,53571.441,476470.2237,488322.4937,984054,159959.0854
Pinellas,12/31/2021,54540.51755,483240.5331,490422.965,991488,159494.2473
Pinellas,12/31/2022,55906.9654,488924.3891,492694.7755,1000017,162428.718
Pinellas,12/31/2023,57670.57399,490164.6652,495128.68,1007530,165622.877
Pinellas,12/31/2024,59817.51678,498018.7779,497765.7397,1013539,169075.5508
Pinellas,12/31/2025,60786.59333,504789.0874,499866.211,1020973,168610.7127
Pinellas,12/31/2026,62153.04119,510472.9433,502138.0214,1029502,171545.1834
Pinellas,12/31/2027,63916.64977,511713.2194,504571.926,1037015,174739.3424
Pinellas,12/31/2028,66063.59257,519567.3322,507208.9856,1043024,178192.0162
Pinellas,12/31/2029,67032.66911,526337.6416,509309.4569,1050458,177727.1781
Pinellas,12/31/2030,68399.11697,227443.4221,511581.2674,1058987,180661.6489
Polk,12/31/2001,28695.79661,230147.8805,237136.1319,493256.5001,183855.8078
Polk,12/31/2002,29482.8192,233120.9595,238302.4287,503165.3627,187308.4816
Polk,12/31/2003,30384.75394,235386.0802,239950.1281,514442.0284,186843.6435
Polk,12/31/2004,31709.32488,237821.7681,250213.4674,530392.1143,189778.1143
Polk,12/31/2005,32382.63186,240526.2265,257194.8385,544969.2971,192972.2732
Polk,12/31/2006,33170.82303,243496.9247,264259,560934.6874,69145.26681
Polk,12/31/2007,34073.9263,245759.658,268192.9999,578258.6515,72387.49022
Polk,12/31/2008,35026.7495,248192.9651,273024.6378,584622.998,76124.97736
Polk,12/31/2009,35326.80055,250895.0426,273956.7243,589607.8864,75857.40532
Polk,12/31/2010,35741.73579,253866.0801,275342.8854,595980.9765,78603.24766
Polk,12/31/2011,36271.58316,256133.0705,274774.7016,603719.0152,81845.47107
Polk,12/31/2012,37223.44713,259188.2804,276540.5534,610070.2169,85582.95821
Polk,12/31/2013,37688.67452,263545.1964,277310.994,615059.1159,85315.38617
Polk,12/31/2014,38333.44073,268179.4154,278535.5092,623320.7169,88061.22851
Polk,12/31/2015,39093.42626,272114.4078,281058.9884,632982.0891,91303.45191
Polk,12/31/2016,40276.41488,276215.4049,287289.5873,646256.4447,95040.93905
Polk,12/31/2017,41475.89993,280585.1726,293269.2145,660757.6604,94773.36744
Polk,12/31/2018,42790.26916,285223.5608,299702.9162,676647.0791,97519.21019
Polk,12/31/2019,44219.55053,289158.5532,306612.5501,693903.9747,100761.434
Polk,12/31/2020,46072.9058,293259.5503,315876.7377,709800.116,104498.9264
Polk,12/31/2021,47272.39085,297629.318,321856.3649,724301.3317,104231.3597
Polk,12/31/2022,48586.76008,302267.7062,328290.0666,740190.7504,106977.2073
Polk,12/31/2023,50016.04145,306202.6986,335199.7006,757447.646,110219.436
Polk,12/31/2024,51869.39672,310303.6957,344463.8882,773343.7873,113956.9285
Polk,12/31/2025,53068.88177,314673.4634,350443.5153,787845.003,113689.3617
Polk,12/31/2026,54383.251,319311.8516,356877.217,803734.4216,116435.2094
Polk,12/31/2027,55812.53238,323246.844,363786.851,820991.3173,119677.4381
Polk,12/31/2028,57665.88764,327347.8411,373051.0386,836887.4586,123414.9305
Polk,12/31/2029,58865.37269,331717.6088,379030.6657,851388.6743,123147.3638
Polk,12/31/2030,60179.74193,29610.30147,385464.3675,867278.0929,125893.2114
Putnam,12/31/2001,27338.9055,29385.26199,29409.01159,70807.96445,129135.4401
Putnam,12/31/2002,27844.71862,29304.61086,29889.05261,71341.04011,132872.9325
Putnam,12/31/2003,28619.73465,28876.24876,30315.63656,71995.01347,132605.3658
Putnam,12/31/2004,29688.90244,28506.75961,30765.38087,73200.99046,135351.2134
Putnam,12/31/2005,29925.70344,28281.36265,31298.76451,73765.9733,138593.4421
Putnam,12/31/2006,30431.51656,28200.05121,31777.28885,74415.01794,254306.1198
Putnam,12/31/2007,31206.5326,27770.57491,31944.92677,74798.99877,260193.7221
Putnam,12/31/2008,32275.70039,27399.94352,32107.97153,74980.77302,266663.1463
Putnam,12/31/2009,32512.35434,27173.74156,31391.68317,74624.45755,262896.2246
Putnam,12/31/2010,33017.97531,27091.92729,30620.00864,74355.77096,268198.916
Putnam,12/31/2011,33792.7992,26662.39864,29794.87708,74027.98172,274086.5182
Putnam,12/31/2012,34861.77432,26291.74727,28990.43285,73182.01958,280555.9422
Putnam,12/31/2013,35098.38318,26065.54471,28273.99294,72604.99288,276789.0204
Putnam,12/31/2014,35604.06029,25983.73007,27885.50358,72547.09256,282091.7116
Putnam,12/31/2015,36379.76212,25554.20171,27443.72538,72707.89935,287979.3137
Putnam,12/31/2016,37576.06552,25183.55099,27188.9165,73051.91217,294448.7377
Putnam,12/31/2017,37940.75006,24957.34876,27022.34955,73029.39002,290681.8159
Putnam,12/31/2018,38574.44672,24875.53467,26801.7754,73094.49677,295984.507
Putnam,12/31/2019,39477.34628,24446.00652,26527.74421,73269.216,301872.1091
Putnam,12/31/2020,40674.74798,24075.3558,26274.96137,73698.99875,308341.5332
Putnam,12/31/2021,41039.43252,23849.15358,26108.39441,73676.47661,304574.6113
Putnam,12/31/2022,41673.12917,23767.33949,25887.82027,73741.58335,309877.3025
Putnam,12/31/2023,42576.02874,23337.81134,25613.78908,73916.30259,315764.9046
Putnam,12/31/2024,43773.43044,22967.16062,25361.00623,74346.08534,322234.3287
Putnam,12/31/2025,44138.11497,22740.95839,25194.43928,74323.56319,318467.4068
Putnam,12/31/2026,44771.81163,22659.1443,24973.86514,74388.66994,323770.098
Putnam,12/31/2027,45674.7112,22229.61615,24699.83394,74563.38918,329657.7001
Putnam,12/31/2028,46872.11289,21858.96543,24447.0511,74993.17192,336127.1242
Putnam,12/31/2029,47236.79743,21632.76321,24280.48415,74970.64978,332360.2023
Putnam,12/31/2030,47870.49409,55651.58847,24059.91,75035.75652,337662.8935
Santa Rosa,12/31/2001,28971.41315,57118.64331,55256.6768,121523.6362,343550.4956
Santa Rosa,12/31/2002,29571.60465,58758.95346,58169.84818,125279.3318,350019.9197
Santa Rosa,12/31/2003,30620.88726,59174.16425,60762.9071,129603.4494,346252.9978
Santa Rosa,12/31/2004,31689.14327,60467.6231,63154.80667,132904.7463,351555.689
Santa Rosa,12/31/2005,31840.34628,61934.67792,66388.66893,136083.2978,357443.2912
Santa Rosa,12/31/2006,32440.53779,63574.62856,69298.1088,139490.1296,145475.4996
Santa Rosa,12/31/2007,33489.82039,63989.47886,69640.98632,142763.9254,149859.8414
Santa Rosa,12/31/2008,34558.07641,65282.5782,69775.37031,145012.023,154418.7264
Santa Rosa,12/31/2009,34709.27942,66749.27352,70758.2147,147143.5403,150856.1522
Santa Rosa,12/31/2010,35309.47092,68389.22416,71420.03857,149849.3955,155063.4953
Santa Rosa,12/31/2011,36358.75351,68804.07446,71761.74997,153123.6727,159447.8371
Santa Rosa,12/31/2012,37427.00952,70097.26512,71896.13395,155372.2273,164006.7221
Santa Rosa,12/31/2013,37578.21252,71565.03421,72878.98425,157504.0738,160444.1479
Santa Rosa,12/31/2014,38178.40402,73206.82428,73541.17717,160209.9035,164651.491
Santa Rosa,12/31/2015,39227.68662,73623.63922,75147.83099,163484.5959,169035.8328
Santa Rosa,12/31/2016,40295.94291,74918.69785,76554.53648,167216.7122,173594.7178
Santa Rosa,12/31/2017,40447.1849,76387.35247,78806.54688,170833.4782,170032.1437
Santa Rosa,12/31/2018,41047.41539,78029.26239,80737.53677,175024.2274,174239.4867
Santa Rosa,12/31/2019,42096.73698,78446.07735,82348.41419,179783.3986,178623.8285
Santa Rosa,12/31/2020,43165.03208,79741.13597,83755.44135,183520.9411,183182.7135
Santa Rosa,12/31/2021,43316.27407,81209.79059,86007.45175,187137.7071,179620.1394
Santa Rosa,12/31/2022,43916.50456,82851.70051,87938.44164,191328.4563,183827.4824
Santa Rosa,12/31/2023,44965.82615,83268.51547,89549.31906,196087.6275,188211.8243
Santa Rosa,12/31/2024,46034.12125,84563.57409,90956.34621,199825.17,192770.7092
Santa Rosa,12/31/2025,46185.36324,86032.22871,93208.35662,203441.936,189208.1351
Santa Rosa,12/31/2026,46785.59373,87674.13864,95139.3465,207632.6852,193415.4781
Santa Rosa,12/31/2027,47834.91532,88090.95359,96750.22392,212391.8564,197799.82
Santa Rosa,12/31/2028,48903.21042,89386.01222,98157.25108,216129.3989,202358.7049
Santa Rosa,12/31/2029,49054.45242,90854.66684,100409.2615,219746.1649,198796.1308
Santa Rosa,12/31/2030,49654.6829,148100.03,102340.2514,223936.9141,203003.4739
Sarasota,12/31/2001,27267.49627,150387.9828,157616.7212,333980.3922,207387.8157
Sarasota,12/31/2002,28237.59193,153001.3319,159498.3322,339811.982,211946.7007
Sarasota,12/31/2003,29219.15058,151121.174,162058.688,348590.4328,208384.1265
Sarasota,12/31/2004,30150.92948,153082.288,161456.7078,358392.2241,212591.4696
Sarasota,12/31/2005,31109.54309,155370.2409,162656.1479,367952.3255,216975.8114
Sarasota,12/31/2006,32079.63874,157983.5901,164535.5302,379300.6935,149844.3124
Sarasota,12/31/2007,33061.1974,156103.4322,167093.6574,387460.8497,153611.9545
Sarasota,12/31/2008,33992.9763,158064.5766,166489.4424,393608.1202,157301.1729
Sarasota,12/31/2009,34951.58991,160353.7057,167688.6808,389234.6396,158362.5242
Sarasota,12/31/2010,35921.68556,162968.3085,169568.3467,379618.718,162207.6855
Sarasota,12/31/2011,36903.24421,161417.1081,172128.7078,381149.2284,165975.3276
Sarasota,12/31/2012,37835.16559,163711.6613,172057.962,383826.3619,169664.546
Sarasota,12/31/2013,38793.97777,166337.3534,173797.4059,385136.1226,170725.8973
Sarasota,12/31/2014,39764.27505,169290.0336,176218.0775,387217.1531,174571.0586
Sarasota,12/31/2015,40746.10677,167750.1367,179318.0643,392090.6557,178338.7007
Sarasota,12/31/2016,41678.15948,170050.582,179257.1935,399368.9694,182027.9191
Sarasota,12/31/2017,42637.04615,172677.8661,180998.2916,407734.89,183089.2704
Sarasota,12/31/2018,43607.41486,175630.5466,183419.5336,416872.0804,186934.4316
Sarasota,12/31/2019,44589.24658,174090.6498,186519.5204,426709.0001,190702.0737
Sarasota,12/31/2020,45521.29929,176391.095,186458.6497,438646.1626,194391.2922
Sarasota,12/31/2021,46480.18596,179018.3792,188199.7478,447012.0832,195452.6434
Sarasota,12/31/2022,47450.55468,181971.0597,190620.9898,456149.2735,199297.8047
Sarasota,12/31/2023,48432.3864,180431.1628,193720.9766,465986.1933,203065.4468
Sarasota,12/31/2024,49364.43911,182731.6081,193660.1059,477923.3557,206754.6653
Sarasota,12/31/2025,50323.32577,185358.8922,195401.204,486289.2763,207816.0165
Sarasota,12/31/2026,51293.69449,188311.5727,197822.446,495426.4667,211661.1778
Sarasota,12/31/2027,52275.52621,186771.6759,200922.4328,505263.3864,215428.8199
Sarasota,12/31/2028,53207.57892,189072.1211,200861.5621,517200.5489,219118.0384
Sarasota,12/31/2029,54166.46559,191699.4053,202602.6602,525566.4695,220179.3896
